category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr
GO:0005783	0.1840440007343075	0.8664906190113593	27	307	endoplasmic reticulum	CC	1.0
GO:0030155	0.18489576115699352	0.9875667199825593	1	3	regulation of cell adhesion	BP	1.0
GO:0009052	0.18724546140165796	0.9872332458814305	1	3	pentose-phosphate shunt, non-oxidative branch	BP	1.0
GO:0003779	0.18926923388245545	0.9039582546117796	7	62	actin binding	MF	1.0
GO:0008227	0.19254044336164416	0.9388635779992864	3	20	G protein-coupled amine receptor activity	MF	1.0
GO:0030864	0.19267727415567343	0.9576958006071035	2	11	cortical actin cytoskeleton	CC	1.0
GO:0005884	0.19284321897239876	0.9384624540110781	3	21	actin filament	CC	1.0
GO:0008286	0.19288370445050118	0.9249720381702863	4	33	insulin receptor signaling pathway	BP	1.0
GO:0007416	0.1930829428116195	0.9383499044459361	3	21	synapse assembly	BP	1.0
GO:0035011	0.19363031729765579	0.925014945745929	4	30	melanotic encapsulation of foreign target	BP	1.0
GO:0008146	0.19368573360515032	0.9573339016683939	2	11	sulfotransferase activity	MF	1.0
GO:0030714	0.19429824521988698	0.9862031089889324	1	3	anterior/posterior axis specification, follicular epithelium	BP	1.0
GO:0016055	0.1943783401968442	0.9570845926834141	2	11	Wnt signaling pathway	BP	1.0
GO:0010349	0.19445476502508646	0.9861797481981587	1	3	L-galactose dehydrogenase activity	MF	1.0
GO:0045290	0.19445476502508646	0.9861797481981587	1	3	D-arabinose 1-dehydrogenase [NAD(P)+] activity	MF	1.0
GO:0070485	0.19445476502508646	0.9861797481981587	1	3	dehydro-D-arabinono-1,4-lactone biosynthetic process	BP	1.0
GO:0006965	0.19527764408384896	0.9860565741702969	1	3	positive regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	BP	1.0
GO:0019898	0.19620398728745994	0.9371433214187661	3	20	extrinsic component of membrane	CC	1.0
GO:0030497	0.1967995892287751	0.9363548601091792	3	22	fatty acid elongation	BP	1.0
GO:0045924	0.19910006581217365	0.9544053036106828	2	13	regulation of female receptivity	BP	1.0
GO:0047035	0.199820707811162	0.9853656692377196	1	3	testosterone dehydrogenase (NAD+) activity	MF	1.0
GO:1903561	0.20046442453847768	0.9852662798141643	1	3	extracellular vesicle	CC	1.0
GO:0005122	0.2006518958813336	0.9852372644525194	1	3	torso binding	MF	1.0
GO:0070192	0.20181203537719558	0.9850570048089115	1	3	chromosome organization involved in meiotic cell cycle	BP	1.0
GO:0030716	0.20268957590883097	0.9540448142710138	2	11	oocyte fate determination	BP	1.0
GO:0045464	0.20392790785058384	0.9334602440138596	3	20	R8 cell fate specification	BP	1.0
GO:0035996	0.20510881631016392	0.9845381420088871	1	3	rhabdomere microvillus	CC	1.0
GO:0016239	0.20566090723771013	0.9529365562688448	2	11	positive regulation of macroautophagy	BP	1.0
GO:0030896	0.20588019447773118	0.9844153215751721	1	3	checkpoint clamp complex	CC	1.0
GO:0007419	0.2063901334647507	0.8872587847741626	8	74	ventral cord development	BP	1.0
GO:0006955	0.20689221722745996	0.9176076273369365	4	31	immune response	BP	1.0
GO:0034553	0.2069708888251443	0.98128117784682	1	5	mitochondrial respiratory chain complex II assembly	BP	1.0
GO:0009019	0.2075344917631096	0.9841501027211073	1	3	tRNA (guanine-N1-)-methyltransferase activity	MF	1.0
GO:1990575	0.20753606292795196	0.9841498496497252	1	3	mitochondrial L-ornithine transmembrane transport	BP	1.0
GO:0030241	0.20827090914438467	0.984031240302763	1	3	skeletal muscle myosin thick filament assembly	BP	1.0
GO:0016936	0.2082761146946046	0.9840303983393754	1	3	galactoside binding	MF	1.0
GO:0046135	0.20829416445958393	0.984027478718166	1	3	pyrimidine nucleoside catabolic process	BP	1.0
GO:0050263	0.20829416445958393	0.984027478718166	1	3	ribosylpyrimidine nucleosidase activity	MF	1.0
GO:0051598	0.20860515577769623	0.9839771280977805	1	3	meiotic recombination checkpoint signaling	BP	1.0
GO:0070194	0.20878308435182785	0.983948281242049	1	3	synaptonemal complex disassembly	BP	1.0
GO:0047631	0.20932865859558053	0.9838596497732796	1	3	ADP-ribose diphosphatase activity	MF	1.0
GO:0035167	0.20966694757017412	0.9159011723539066	4	32	larval lymph gland hemopoiesis	BP	1.0
GO:0048332	0.20978834439932673	0.9837847608575164	1	3	mesoderm morphogenesis	BP	1.0
GO:0071702	0.2098650723695579	0.9513491407092097	2	11	organic substance transport	BP	1.0
GO:0048621	0.2098842810091348	0.9837691072160752	1	3	post-embryonic digestive tract morphogenesis	BP	1.0
GO:0030727	0.20991659293548187	0.9513295470746147	2	11	germarium-derived female germ-line cyst formation	BP	1.0
GO:0016327	0.21001112411161355	0.9299545857694638	3	22	apicolateral plasma membrane	CC	1.0
GO:0004128	0.21002896801514348	0.9837454832686227	1	3	cytochrome-b5 reductase activity, acting on NAD(P)H	MF	1.0
GO:0061060	0.2101379700420748	0.9156377935943433	4	32	negative regulation of peptidoglycan recognition protein signaling pathway	BP	1.0
GO:0022417	0.21035083467324253	0.9836928616054453	1	3	protein maturation by protein folding	BP	1.0
GO:0035289	0.2105882956023363	0.9510737828166652	2	11	posterior head segmentation	BP	1.0
GO:2000378	0.21106573614286678	0.9835756447862761	1	3	negative regulation of reactive oxygen species metabolic process	BP	1.0
GO:0005456	0.21113305230213958	0.9835645834332044	1	3	CMP-N-acetylneuraminate transmembrane transporter activity	MF	1.0
GO:0015782	0.21113305230213958	0.9835645834332044	1	3	CMP-N-acetylneuraminate transmembrane transport	BP	1.0
GO:0005457	0.21113305230214435	0.9835645834332037	1	3	GDP-fucose transmembrane transporter activity	MF	1.0
GO:0005458	0.21113305230214435	0.9835645834332037	1	3	GDP-mannose transmembrane transporter activity	MF	1.0
GO:0015787	0.21113305230214435	0.9835645834332037	1	3	UDP-glucuronic acid transmembrane transport	BP	1.0
GO:1990569	0.21113305230214435	0.9835645834332037	1	3	UDP-N-acetylglucosamine transmembrane transport	BP	1.0
GO:0009650	0.2111877078161935	0.9835555994242474	1	3	UV protection	BP	1.0
GO:0140540	0.21141064124444212	0.9835189264254215	1	3	negative regulation melanotic encapsulation of foreign target	BP	1.0
GO:0007213	0.2114556234777532	0.9835115212488335	1	3	G protein-coupled acetylcholine receptor signaling pathway	BP	1.0
GO:0016907	0.2114556234777532	0.9835115212488335	1	3	G protein-coupled acetylcholine receptor activity	MF	1.0
GO:0004850	0.2119162767247672	0.9834355799421507	1	3	uridine phosphorylase activity	MF	1.0
GO:0006218	0.2119162767247672	0.9834355799421507	1	3	uridine catabolic process	BP	1.0
GO:0040034	0.21194553037792682	0.950555225806691	2	11	regulation of development, heterochronic	BP	1.0
GO:0006572	0.2120987273000488	0.9834054482537137	1	3	tyrosine catabolic process	BP	1.0
GO:0042761	0.21219953704279676	0.9286323629809635	3	23	very long-chain fatty acid biosynthetic process	BP	1.0
GO:0043111	0.21241276434435677	0.983353513716382	1	3	replication fork arrest	BP	1.0
GO:2001046	0.2127386424592004	0.9832995254487539	1	3	positive regulation of integrin-mediated signaling pathway	BP	1.0
GO:0016339	0.2128970356479637	0.9282853412333397	3	23	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	BP	1.0
GO:0004067	0.21290647968045193	0.9832716818746918	1	3	asparaginase activity	MF	1.0
GO:0001872	0.21328164659353563	0.9832093497008396	1	3	(1->3)-beta-D-glucan binding	MF	1.0
GO:0002221	0.21328164659353563	0.9832093497008396	1	3	pattern recognition receptor signaling pathway	BP	1.0
GO:0002758	0.21328164659353563	0.9832093497008396	1	3	innate immune response-activating signal transduction	BP	1.0
GO:0052736	0.21328164659353563	0.9832093497008396	1	3	beta-glucanase activity	MF	1.0
GO:0098917	0.21357564103204196	0.9831604137312459	1	3	retrograde trans-synaptic signaling	BP	1.0
GO:0051180	0.21360801636854823	0.9831550199437793	1	3	vitamin transport	BP	1.0
GO:0046330	0.21428869717644794	0.9133053226172675	4	32	positive regulation of JNK cascade	BP	1.0
GO:0004396	0.21452610703871772	0.9830016638578901	1	3	hexokinase activity	MF	1.0
GO:0008201	0.21510912556226514	0.9276954685154676	3	21	heparin binding	MF	1.0
GO:0019395	0.21515730471553215	0.9828957805027358	1	3	fatty acid oxidation	BP	1.0
GO:0002921	0.21549030588005047	0.9828397719028421	1	3	negative regulation of humoral immune response	BP	1.0
GO:0047184	0.2155328364443289	0.982832611191921	1	3	1-acylglycerophosphocholine O-acyltransferase activity	MF	1.0
GO:0061343	0.21614860943936975	0.9483416199035098	2	12	cell adhesion involved in heart morphogenesis	BP	1.0
GO:0050062	0.21658333759752388	0.982655213399823	1	3	long-chain-fatty-acyl-CoA reductase activity	MF	1.0
GO:0055028	0.21670135805834925	0.9826352197584535	1	3	cortical microtubule	CC	1.0
GO:0043393	0.2167447792262617	0.9826278606205743	1	3	regulation of protein binding	BP	1.0
GO:0003053	0.21674847997982438	0.9826272333263354	1	3	circadian regulation of heart rate	BP	1.0
GO:0030594	0.21676946504248873	0.9119014086424034	4	32	neurotransmitter receptor activity	MF	1.0
GO:0008203	0.21683968612018392	0.9826117694855045	1	3	cholesterol metabolic process	BP	1.0
GO:0031045	0.2168569093307173	0.9826088484588736	1	3	dense core granule	CC	1.0
GO:0006012	0.21686929370899916	0.9826067479206276	1	3	galactose metabolic process	BP	1.0
GO:0032876	0.21713040607417633	0.9825624271962252	1	3	negative regulation of DNA endoreduplication	BP	1.0
GO:0030950	0.21719245862492914	0.982551885257109	1	3	establishment or maintenance of actin cytoskeleton polarity	BP	1.0
GO:0042249	0.21719245862492914	0.982551885257109	1	3	establishment of planar polarity of embryonic epithelium	BP	1.0
GO:0005790	0.21727584227307922	0.9825377138375485	1	3	smooth endoplasmic reticulum	CC	1.0
GO:0006739	0.21732086505214301	0.982530059348113	1	3	NADP metabolic process	BP	1.0
GO:0008358	0.21733110689438404	0.9825283178332342	1	3	maternal determination of anterior/posterior axis, embryo	BP	1.0
GO:0061088	0.2173511773020895	0.9825249047958237	1	3	regulation of sequestering of zinc ion	BP	1.0
GO:0022883	0.2173511773020897	0.9825249047958236	1	3	zinc efflux transmembrane transporter activity	MF	1.0
GO:0004814	0.21737695971730095	0.9825205198672615	1	3	arginine-tRNA ligase activity	MF	1.0
GO:0006420	0.21737695971730095	0.9825205198672615	1	3	arginyl-tRNA aminoacylation	BP	1.0
GO:0055013	0.21749456119283286	0.9825005110809385	1	3	cardiac muscle cell development	BP	1.0
GO:0052745	0.21750985993523692	0.9824979072046052	1	3	inositol phosphate phosphatase activity	MF	1.0
GO:0005548	0.2175250653616017	0.9824953189966124	1	3	phospholipid transporter activity	MF	1.0
GO:0060438	0.21752855841971025	0.9477988935935885	2	12	trachea development	BP	1.0
GO:0007154	0.21755489323135227	0.9824902411932552	1	3	cell communication	BP	1.0
GO:0015858	0.21755944441352712	0.9824894663419452	1	3	nucleoside transport	BP	1.0
GO:0098839	0.21756082154462575	0.9824892318778096	1	3	postsynaptic density membrane	CC	1.0
GO:0006857	0.2175637765531442	0.9824887287654599	1	3	oligopeptide transport	BP	1.0
GO:0015770	0.21757142490748996	0.982487426538342	1	3	sucrose transport	BP	1.0
GO:0061564	0.21757362147080153	0.9824870525362276	1	3	axon development	BP	1.0
GO:0015370	0.21757575182967115	0.98248668980228	1	3	solute:sodium symporter activity	MF	1.0
GO:0070888	0.217578569638966	0.982486210010438	1	3	E-box binding	MF	1.0
GO:0048065	0.21757867113841017	0.9824861927278656	1	3	male courtship behavior, veined wing extension	BP	1.0
GO:1903801	0.21757873158410201	0.9824861824356189	1	3	L-leucine import across plasma membrane	BP	1.0
GO:0035179	0.2175787315841045	0.9824861824356185	1	3	larval turning behavior	BP	1.0
GO:0005275	0.2175787315841054	0.9824861824356185	1	3	amine transmembrane transporter activity	MF	1.0
GO:0061750	0.21757873158410815	0.982486182435618	1	3	acid sphingomyelin phosphodiesterase activity	MF	1.0
GO:0043073	0.21757873158411373	0.9824861824356173	1	3	germ cell nucleus	CC	1.0
GO:0008036	0.21757873158411495	0.9824861824356171	1	3	diuretic hormone receptor activity	MF	1.0
GO:0032291	0.21757873158411495	0.9824861824356171	1	3	axon ensheathment in central nervous system	BP	1.0
GO:0050805	0.21757873158411495	0.9824861824356158	1	3	negative regulation of synaptic transmission	BP	1.0
GO:0004591	0.217578731584115	0.9824861824356158	1	3	oxoglutarate dehydrogenase (succinyl-transferring) activity	MF	1.0
GO:0097037	0.217578731584115	0.9824861824356158	1	3	heme export	BP	1.0
GO:0008504	0.21757873158411506	0.9824861824356158	1	3	monoamine transmembrane transporter activity	MF	1.0
GO:0048185	0.21757873158411506	0.9824861824356157	1	3	activin binding	MF	1.0
GO:0048266	0.21757873158411625	0.9824861824356169	1	3	behavioral response to pain	BP	1.0
GO:0051296	0.21757873158411625	0.9824861824356169	1	3	establishment of meiotic spindle orientation	BP	1.0
GO:0071694	0.21757873158411722	0.9824861824356155	1	3	maintenance of protein location in extracellular region	BP	1.0
GO:0005126	0.21757873158411767	0.9824861824356154	1	3	cytokine receptor binding	MF	1.0
GO:0009395	0.21757873158411767	0.9824861824356154	1	3	phospholipid catabolic process	BP	1.0
GO:0009786	0.21757873158411767	0.9824861824356154	1	3	regulation of asymmetric cell division	BP	1.0
GO:0042306	0.21757873158411767	0.9824861824356154	1	3	regulation of protein import into nucleus	BP	1.0
GO:0007200	0.21757873158411808	0.9824861824356153	1	3	phospholipase C-activating G protein-coupled receptor signaling pathway	BP	1.0
GO:0007211	0.21757873158411814	0.9824861824356153	1	3	octopamine or tyramine signaling pathway	BP	1.0
GO:0036062	0.21757873158411842	0.9824861824356151	1	3	presynaptic periactive zone	CC	1.0
GO:0045010	0.21757873158411842	0.9824861824356151	1	3	actin nucleation	BP	1.0
GO:1905475	0.2175787315841185	0.9824861824356151	1	3	regulation of protein localization to membrane	BP	1.0
GO:0005335	0.2175787315841201	0.9824861824356163	1	3	serotonin:sodium symporter activity	MF	1.0
GO:0006910	0.21757873158412064	0.9824861824356161	1	3	phagocytosis, recognition	BP	1.0
GO:0047238	0.21757873158412167	0.982486182435616	1	3	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	MF	1.0
GO:0098858	0.21757873158412339	0.9824861824356157	1	3	actin-based cell projection	CC	1.0
GO:0035187	0.21757873158412497	0.9824861824356155	1	3	hatching behavior	BP	1.0
GO:0007552	0.21770954391893066	0.9109188470107532	4	35	metamorphosis	BP	1.0
GO:0005797	0.21843794997091387	0.9474398946436509	2	12	Golgi medial cisterna	CC	1.0
GO:0016208	0.21864306228738467	0.9802273734101485	1	4	AMP binding	MF	1.0
GO:0004568	0.21962549231238995	0.946969487740115	2	12	chitinase activity	MF	1.0
GO:0042628	0.22036426328674427	0.9798976831750333	1	4	mating plug formation	BP	1.0
GO:0006979	0.22062825966308858	0.8721758006594049	9	94	response to oxidative stress	BP	1.0
GO:0005507	0.22283043944837508	0.9228293660357592	3	25	copper ion binding	MF	1.0
GO:0046843	0.22333081495275547	0.8881892501226272	6	54	dorsal appendage formation	BP	1.0
GO:0004784	0.22450155274675157	0.9790927870608283	1	4	superoxide dismutase activity	MF	1.0
GO:0050832	0.22550546420607198	0.8950264078911303	5	48	defense response to fungus	BP	1.0
GO:0008134	0.2259359378970067	0.8792869868441614	7	67	transcription factor binding	MF	1.0
GO:0009083	0.22619438373029166	0.9787583777467781	1	4	branched-chain amino acid catabolic process	BP	1.0
GO:0043325	0.22765855517559463	0.9784667527934734	1	4	phosphatidylinositol-3,4-bisphosphate binding	MF	1.0
GO:0008623	0.22798256623630928	0.9784019185585252	1	4	CHRAC	CC	1.0
GO:0019941	0.22870796713868552	0.9760119749215417	1	6	modification-dependent protein catabolic process	BP	1.0
GO:0030097	0.22947845271036837	0.9429965677279775	2	12	hemopoiesis	BP	1.0
GO:0002082	0.23064713898388406	0.9764906975480044	1	5	regulation of oxidative phosphorylation	BP	1.0
GO:0004806	0.2308266911025763	0.883084124842372	6	56	triglyceride lipase activity	MF	1.0
GO:0016746	0.23084416245904363	0.9424360314431575	2	12	acyltransferase activity	MF	1.0
GO:0042048	0.23213431030859832	0.902417356916663	4	36	olfactory behavior	BP	1.0
GO:0007443	0.23391474393601958	0.9019984948841752	4	32	Malpighian tubule morphogenesis	BP	1.0
GO:0071577	0.23615888930959572	0.9402318490233492	2	12	zinc ion transmembrane transport	BP	1.0
GO:0060322	0.23668160833605362	0.9766204257561687	1	4	head development	BP	1.0
GO:0071805	0.2367797856691253	0.9003098419912107	4	32	potassium ion transmembrane transport	BP	1.0
GO:0061797	0.23758879352214027	0.9764300845193882	1	4	pH-gated chloride channel activity	MF	1.0
GO:0036065	0.2379013516793672	0.9763643046274864	1	4	fucosylation	BP	1.0
GO:0046920	0.2379013516793672	0.9763643046274864	1	4	alpha-(1->3)-fucosyltransferase activity	MF	1.0
GO:0006825	0.24012428718335632	0.9758935045285028	1	4	copper ion transport	BP	1.0
GO:0003839	0.24153543011355832	0.9755919285088834	1	4	gamma-glutamylcyclotransferase activity	MF	1.0
GO:0051923	0.24215363706285345	0.9754591473897638	1	4	sulfation	BP	1.0
GO:0031957	0.24237756531922872	0.9754109512205964	1	4	very long-chain fatty acid-CoA ligase activity	MF	1.0
GO:0007496	0.24325427917960057	0.9752217440443794	1	4	anterior midgut development	BP	1.0
GO:0005917	0.24386196304265667	0.9750901185325827	1	4	nephrocyte diaphragm	CC	1.0
GO:0006629	0.244978671040177	0.8828381749040789	5	46	lipid metabolic process	BP	1.0
GO:0098542	0.2472562805396673	0.9727651198801441	1	5	defense response to other organism	BP	1.0
GO:0030148	0.2488700354431374	0.9090451619759855	3	25	sphingolipid biosynthetic process	BP	1.0
GO:0043395	0.24912638484988703	0.9739333649177081	1	4	heparan sulfate proteoglycan binding	MF	1.0
GO:0008239	0.2503661896423762	0.9335442616163733	2	13	dipeptidyl-peptidase activity	MF	1.0
GO:0006312	0.2513017116586846	0.9734467186724851	1	4	mitotic recombination	BP	1.0
GO:0032528	0.25139992228044694	0.9734246278072023	1	4	microvillus organization	BP	1.0
GO:0042045	0.2559834629778811	0.9723820595861301	1	4	epithelial fluid transport	BP	1.0
GO:0040014	0.25613958765896355	0.9309819698240522	2	13	regulation of multicellular organism growth	BP	1.0
GO:0006851	0.2562514769691205	0.9723203939716434	1	4	mitochondrial calcium ion transmembrane transport	BP	1.0
GO:0031966	0.25650707296060016	0.9050981096354895	3	24	mitochondrial membrane	CC	1.0
